"","log2FoldChange","padj","Factor"
"KXJ10972.1",1.49236633793765,0.000174289166824903,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ10983.1",-1.34543713321426,2.19685136831556e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ10985.1",-1.11707401473393,0.00174049578660045,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11063.1",1.47011479927132,6.59952342315489e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11066.1",1.5954417842807,1.67838230065012e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11082.1",2.02812621056966,0.000300175180184734,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11088.1",-1.09585175944668,0.00613185103333407,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11096.1",-5.68156865407351,0.000140014193361396,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11111.1",2.20956714656409,1.48347475562982e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11150.1",-1.2137817503202,0.00100123354758019,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11182.1",-1.23371916294428,0.00777679641838066,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11198.1",-1.58862202607655,0.0039398453113037,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11238.1",-1.77328136556796,0.00084479562066583,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11256.1",1.78462587401044,3.05458659283664e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11278.1",1.05586949434883,0.00238247153620355,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11301.1",4.1424492215011,0.00601343868083422,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11312.1",-1.56662885189256,0.00709020891737679,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11405.1",1.39100917431775,0.000992831527614302,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11419.1",2.27939218902711,1.30257503596617e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11422.1",1.99067305402239,1.47939564500394e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11446.1",1.0568553314765,2.47153294547515e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11455.1",1.26350785019267,0.00222630280951783,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11494.1",1.12804424498468,0.000796245274761652,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11581.1",1.85688502676029,0.00133703019782257,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11591.1",1.28336807770918,0.000395119553057749,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11592.1",1.52884992226396,0.00248827957264294,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11604.1",2.56115117747832,1.01843135389884e-08,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11619.1",-2.29072502311718,0.00783760873280989,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11646.1",21.950955782875,9.66854195248207e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11698.1",3.47415181637992,8.47432273967319e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11709.1",-1.2099630876945,0.00103548149812141,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11711.1",-1.43731835867879,7.23048813139835e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11728.1",23.0136513050339,1.39158819427966e-17,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11735.1",-1.52650262780215,0.00981672468866141,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11741.1",-1.69092208448239,0.000737517967328142,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11755.1",-1.28179615387211,0.00582002719502929,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11759.1",5.1273755811644,2.62344034833755e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11802.1",1.20772692287157,0.00110589829564666,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11813.1",3.90476618569147,2.57741319643049e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11817.1",-1.01197458473521,9.5794191769852e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11826.1",1.05865541204117,0.000359545913026823,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11834.1",2.39737914118922,7.11559538726235e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11835.1",2.93017291693533,1.00428535777323e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11856.1",-1.11584648806014,0.00019078064324699,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11858.1",-1.08042122294414,0.00635968248128853,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11867.1",-1.6849354046792,0.00325344007820932,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11871.1",3.91569173754285,7.91444897516264e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11891.1",2.36638973575469,6.22546979613582e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11922.1",-1.59794901903658,0.00486734396111335,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11924.1",1.76154405612769,0.00970075769966125,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11932.1",4.0939620305496,0.000560641485041526,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11937.1",2.62587590674412,3.84614015504484e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11941.1",2.95653317474443,3.26748508487226e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11942.1",3.50008024419345,1.57506608397863e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11955.1",2.43859183627604,2.18641953739121e-08,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11957.1",-1.82491059172903,0.00134618991353843,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11962.1",3.04608248281251,0.000167525983306125,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ11991.1",-1.36860728993022,9.26266822408168e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12090.1",-1.69368882286846,0.000253701103241435,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12142.1",2.97509421059934,0.000120534957466899,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12149.1",3.43050379975998,9.57309275669259e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12161.1",-1.25526791749946,0.000286793087478662,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12195.1",-1.22992688715996,0.00714421874953487,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12206.1",20.9191803288184,3.28536906891797e-11,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12214.1",1.7859336922483,0.00279400487192634,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12222.1",-1.35910691362419,0.000842475538542047,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12223.1",-1.51733250370422,2.62497052677265e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12227.1",1.17196190884903,0.0028275618509092,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12235.1",-1.42022705767054,3.69045382749588e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12243.1",4.82328529075467,0.00426514355112091,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12253.1",-1.16746104338192,0.00974381560712006,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12270.1",-1.48246484737882,6.12697133435587e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12287.1",1.43185212451441,2.51949165595433e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12297.1",1.06035233215708,0.000489396085912227,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12299.1",2.09434475213407,2.1063817712295e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12315.1",-1.79620661637511,0.00311896432145491,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12329.1",1.17100346756973,0.00172386273111903,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12387.1",5.46513851210232,0.00403782919944427,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12408.1",-1.26398666065766,5.44481212437554e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12434.1",-1.15884753729753,0.00592072794230124,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12440.1",-1.00285213062516,0.000837935096820944,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12444.1",1.14308294373296,0.00771181534229029,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12445.1",1.25063707526829,0.00217231043350242,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12458.1",1.35707574560102,1.17945369243965e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12532.1",-1.48564358033449,0.000481015040290947,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12563.1",3.18977421053456,1.64735389316945e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12586.1",-1.06571191500115,0.00780906987661381,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12611.1",1.19906585295965,0.00191235448163662,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12645.1",1.71517506952191,0.000391466916731038,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12649.1",2.28560932701222,6.32988910073534e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12660.1",-1.52951027690661,0.00686531193867703,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12668.1",1.61854482242852,0.00453950400314404,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12682.1",2.07249795281226,3.46557740721808e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12688.1",1.54248191018296,0.000451414821967381,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12691.1",-1.07207771132235,0.00284367056279714,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12716.1",-1.64576655214798,0.00112790065708785,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12729.1",-1.23638087848359,6.2633277536976e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12740.1",6.36234723007528,0.00465385799477365,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12742.1",-1.34848669293053,9.49674170626422e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12750.1",-1.32727761069884,0.00112790065708785,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12755.1",1.86145286619048,0.00119000588309622,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12787.1",-1.70681322733844,8.2508662173032e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12791.1",-1.45793895069931,1.36290264513109e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12810.1",1.63597595671302,0.00057563297174266,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12817.1",-1.01265016826934,0.000122839459458902,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12822.1",-2.46718280330416,8.39755742765006e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12825.1",-2.63713578417729,0.000253701103241435,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12860.1",-4.882855605737,7.004103710741e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12875.1",-2.21863801892958,0.000132812970596239,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12878.1",2.02595195348416,0.00776790596708921,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12905.1",4.15589587401625,4.40118533214626e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12906.1",1.40033639778281,3.73132845663068e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12920.1",2.58893084356523,0.00440334800870296,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12927.1",1.18069732343096,0.000309289839903211,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12943.1",-1.36266122633914,6.46961858984303e-11,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12945.1",7.14884970387037,0.00296831074308885,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12961.1",-1.98903247199676,4.88949041010344e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12969.1",2.2138594812228,3.01996984669561e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12975.1",-1.59523052302685,0.000626681530182891,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ12990.1",3.53589151424839,6.24813228705974e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13024.1",-2.94205137297467,0.000678830046770521,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13047.1",5.51924289465927,0.00752782153249498,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13048.1",1.39978664701446,6.66803951332781e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13062.1",-1.36034759158753,0.000510205712787799,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13064.1",2.31611914304817,0.00191437224515784,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13090.1",-1.1416375619164,0.00411113121524958,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13094.1",2.67802885955965,4.95983575564006e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13100.1",-1.26100796771059,0.00826526173457656,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13108.1",1.58859521799799,0.000165956174492421,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13112.1",2.42586453892852,4.88950180065014e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13113.1",4.09882938141352,1.0817743393997e-12,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13130.1",1.01311653925249,0.000110308307864417,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13149.1",-1.51539257067634,5.68976322264733e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13192.1",-1.6771956707509,0.001582947846027,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13208.1",2.84480573026929,0.00440566496537502,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13218.1",2.97797297539225,0.000213655987483887,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13232.1",2.612516892979,0.00777622162051697,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13300.1",2.01996627136794,0.00884096255404527,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13308.1",1.27627216707668,9.47512612076214e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13314.1",1.65668698457028,7.78078938378762e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13316.1",-1.165033172492,0.00410946937141329,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13341.1",1.75940820790943,2.79606357267536e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13344.1",1.32116725445012,1.1402684436141e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13348.1",-1.44024492417507,6.01271657209195e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13349.1",1.50507614261069,0.00250935935039277,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13353.1",-1.60254508077283,3.24306764176168e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13368.1",-1.09734215620215,0.00475234176241968,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13371.1",-1.91268622813278,0.0072698119569123,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13372.1",-1.08515700955154,0.00186221110372083,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13374.1",1.30123478729946,0.000327651666594115,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13382.1",2.01346698167104,0.00166931258537748,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13387.1",1.06228002670544,0.00345045398001431,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13396.1",-1.01506846394332,6.74514237898623e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13406.1",-1.41646783342374,2.65285086150394e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13449.1",2.02629143594109,0.00074114409621841,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13465.1",1.67573570434732,0.000442321643690105,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13496.1",8.90950223086677,4.42982561424089e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13501.1",1.24959669775179,0.00325344007820932,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13539.1",1.79430943297103,0.000139422714173402,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13545.1",1.79542678662167,1.07223560573259e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13552.1",1.18637288081167,2.710782846595e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13557.1",2.05211850721704,2.98748143210996e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13563.1",-1.6359927619807,0.000532577606477448,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13576.1",3.65587814237312,7.14128555697491e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13613.1",-2.37267467185502,0.00115094426922914,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13625.1",-1.28950262224349,8.0905730335896e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13626.1",2.39943939249284,0.00777679641838066,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13630.1",1.23328736471306,0.00153764502781474,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13703.1",-1.15551258053412,0.00284884199844202,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13713.1",-1.06423501254267,0.000944862366559252,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13715.1",-1.3439638024294,0.00884096255404527,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13716.1",1.56304370786162,8.36442916911938e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13723.1",1.46106643522024,5.21518679508521e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13740.1",-2.28000397758341,0.0031997438031304,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13759.1",1.70542952124135,0.00783760873280989,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13797.1",-1.49295128430422,0.00353299463544025,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13807.1",1.7126673250842,3.05483644957902e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13818.1",1.11075071742722,0.00304426887301132,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13838.1",1.14720115893634,0.00500715363586094,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13844.1",1.72354951027576,0.00996913754199366,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13848.1",2.80519947906132,0.00165490468419877,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13867.1",-1.12490025708684,0.00010529884696213,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13873.1",-1.87843683453194,2.25892233035125e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13880.1",-1.59450149581202,0.00861604739837841,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13892.1",4.14260699659881,4.10078877623957e-09,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13902.1",1.91134249481918,0.000796860981628219,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13917.1",1.34624029086975,4.66088235421343e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13924.1",1.93097644766538,8.39755742765006e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13956.1",-5.36400086283771,0.000235656130668836,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ13994.1",1.78226710924158,0.00636281803659346,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14010.1",2.92801016693373,0.00270543989639844,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14023.1",1.88480726606499,0.0069576268232629,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14031.1",-1.75091071676293,1.14973724615187e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14035.1",-1.08701665398862,0.000384449795835878,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14043.1",1.20973449257891,0.00185865067450755,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14044.1",-2.10381572149173,0.000720564396698226,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14065.1",-2.41337795499015,0.000272839338557047,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14072.1",-1.00964235211793,0.000410092006044858,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14089.1",1.6075735435359,0.0095980009225476,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14097.1",1.67697039861154,0.000997087809440973,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14119.1",4.79264324289276,2.79922614368027e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14123.1",3.43366074691536,0.00800303680184005,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14141.1",1.46976351851565,1.69911061737734e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14143.1",-1.05538292011817,0.00133408519957756,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14259.1",-1.1089620140635,0.00399326789206692,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14263.1",1.91902642471158,0.00536748377839161,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14279.1",1.65296242112751,0.00931027052604788,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14283.1",-1.09061454943914,0.000437007648004998,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14321.1",-1.26666061830174,0.00222221858644661,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14394.1",1.12617944144127,2.39690231521558e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14396.1",-1.45292783210894,0.000103655996881887,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14398.1",2.09227625502719,1.06641694371374e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14408.1",-2.00387988785413,0.00206839230856228,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14410.1",-1.72600707735577,0.0010629139936073,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14421.1",-1.4116576698088,0.00724147176822183,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14447.1",1.64421097422392,1.63749472844412e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14454.1",-1.25959661696678,0.000120534957466899,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14466.1",1.63081699064783,7.19688584039002e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14475.1",1.39259197770258,0.000621691504949723,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14506.1",1.28262485851317,0.00846062441428885,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14510.1",1.88379570670177,0.00144844329919521,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14513.1",1.45670139088179,0.00191908413204094,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14574.1",2.30774277130537,1.44719929169278e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14578.1",3.59437261443026,6.44874934171775e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14581.1",4.05310101204807,2.39827951805953e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14592.1",4.24221877109928,0.000551333078169462,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14607.1",-1.33582559767835,1.59942724528747e-07,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14618.1",5.0515081386369,1.15695841015793e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14620.1",1.23801965938825,0.00108411671657855,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14677.1",2.38893760213833,0.00192861643556525,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14683.1",2.59038353145144,0.00846958996123306,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14686.1",2.40234946868752,0.00425172337462631,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14694.1",1.09825076139492,0.00116258820981838,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14776.1",1.24757905815931,0.00190061527909347,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14778.1",-2.15898968428474,0.000724791204048526,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14796.1",1.16701866366234,0.000342562628291165,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14816.1",6.8562928037159,0.000267547396228151,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14817.1",-1.29403110628109,0.000133421495078992,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14818.1",-1.1694093147858,3.33054776694382e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14821.1",-2.13909137383488,1.66087813240104e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14822.1",-1.35782114657356,0.00782747365803724,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14858.1",2.47157115410736,0.00207097843393674,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14860.1",1.80654499969024,0.000215017095360635,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14869.1",2.66038600751205,0.00577096048639222,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14903.1",1.51572762623011,0.00074116141508875,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14914.1",-1.32899581757214,0.00956584596555842,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14931.1",-1.47319826460882,0.000542813104468966,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14944.1",-1.73408045726231,0.00653437221284864,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14945.1",1.12782356616563,0.00340520659717051,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14951.1",3.0030312536415,1.61231362354351e-06,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14953.1",2.82518879862521,1.45357313320758e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14986.1",-1.22464620644088,0.000106430730665369,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ14995.1",1.08053383260887,0.00764998167794753,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15010.1",-1.03853308064027,0.00427466190676046,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15014.1",-1.67918704550965,0.000476069932723949,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15022.1",-1.14770467917373,0.000213658417245596,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15039.1",1.02798016868038,0.000565331198765999,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15062.1",1.17100119170343,0.00400679651128469,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15079.1",1.47965512031805,0.000167525983306125,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15083.1",-20.6113220414025,3.81055576100751e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15089.1",1.07432285678785,0.000151470530410397,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15107.1",1.44047412324844,1.51468843802729e-05,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15219.1",2.50902033133681,0.00644026208948244,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15229.1",2.18737851670151,0.00856106202993592,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15254.1",4.50069868403614,0.00199204162991686,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15260.1",-1.25544558292322,0.000668667004896535,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15262.1",-1.25218879061133,0.000437007648004998,"Vibrio_Vibrio_vs_NoVibrio"
"KXJ15268.1",1.58998190594868,0.00039087709138026,"Vibrio_Vibrio_vs_NoVibrio"
