"","id","ko"
"12419","ko04621","K03175"
"12420","ko04621","K12794"
"12421","ko04621","K11859"
"12422","ko04621","K12648"
"12423","ko04621","K03174"
"12424","ko04621","K05410"
"12425","ko04621","K07211"
"12426","ko04621","K12650"
"12427","ko04621","K05411"
"12428","ko04621","K09447"
"12429","ko04621","K05414"
"12430","ko04621","K05415"
"12431","ko04621","K12653"
"12432","ko04621","K08645"
"12433","ko04621","K11030"
"12434","ko04621","K20909"
"12435","ko04621","K12798"
"12436","ko04621","K12799"
"12437","ko04621","K01370"
"12438","ko04621","K02161"
"12439","ko04621","K04570"
"12440","ko04621","K01363"
"12441","ko04621","K12800"
"12442","ko04621","K03443"
"12443","ko04621","K05220"
"12444","ko04621","K04977"
"12445","ko04621","K04982"
"12446","ko04621","K04971"
"12447","ko04621","K04612"
"12448","ko04621","K04622"
"12449","ko04621","K05858"
"12450","ko04621","K04958"
"12451","ko04621","K04959"
"12452","ko04621","K04960"
"12453","ko04621","K05862"
"12454","ko04621","K15040"
"12455","ko04621","K15041"
"12456","ko04621","K20858"
"12457","ko04621","K14216"
"12458","ko04621","K01165"
"12459","ko04621","K17820"
"12460","ko04621","K21356"
"12461","ko04621","K06030"
"12462","ko04621","K02861"
"12463","ko04621","K08847"
"12464","ko04621","K17065"
"12465","ko04621","K03462"
"12466","ko04621","K21421"
"12467","ko04621","K08009"
"12468","ko04621","K20910"
"12469","ko04621","K03671"
"12470","ko04621","K20876"
"12471","ko04621","K11864"
"12472","ko04621","K04079"
"12473","ko04621","K12801"
"12474","ko04621","K12802"
"12475","ko04621","K20911"
"12476","ko04621","K12803"
"12477","ko04621","K12804"
"12478","ko04621","K04398"
"12479","ko04621","K02373"
"12480","ko04621","K04741"
"12481","ko04621","K12806"
"12482","ko04621","K20863"
"12483","ko04621","K20864"
"12484","ko04621","K08598"
"12485","ko04621","K20865"
"12486","ko04621","K02406"
"12487","ko04621","K12807"
"12488","ko04621","K12805"
"12489","ko04621","K06068"
"12490","ko04621","K20897"
"12491","ko04621","K20898"
"12492","ko04621","K12966"
"12493","ko04621","K20914"
"12494","ko04621","K20915"
"12495","ko04621","K20916"
"12496","ko04621","K04513"
"12497","ko04621","K20899"
"12498","ko04621","K04395"
"12499","ko04621","K04394"
"12500","ko04621","K20917"
"12501","ko04621","K05130"
"12502","ko04621","K05131"
"12503","ko04621","K11217"
"12504","ko04621","K11219"
"12505","ko04621","K11220"
"12506","ko04621","K11221"
"12507","ko04621","K04693"
"12508","ko04621","K10160"
"12509","ko04621","K05842"
"12510","ko04621","K04729"
"12511","ko04621","K04733"
"12512","ko04621","K12654"
"12513","ko04621","K08727"
"12514","ko04621","K08846"
"12515","ko04621","K07210"
"12516","ko04621","K04467"
"12517","ko04621","K07209"
"12518","ko04621","K02581"
"12519","ko04621","K04734"
"12520","ko04621","K02580"
"12521","ko04621","K04735"
"12522","ko04621","K04519"
"12523","ko04621","K05482"
"12524","ko04621","K05405"
"12525","ko04621","K03156"
"12526","ko04621","K10030"
"12527","ko04621","K05505"
"12528","ko04621","K14624"
"12529","ko04621","K12499"
"12530","ko04621","K13916"
"12531","ko04621","K10165"
"12532","ko04621","K04427"
"12533","ko04621","K04403"
"12534","ko04621","K04404"
"12535","ko04621","K12793"
"12536","ko04621","K04371"
"12537","ko04621","K04440"
"12538","ko04621","K04441"
"12539","ko04621","K04448"
"12540","ko04621","K17890"
"12541","ko04621","K08339"
"12542","ko04621","K08336"
"12543","ko04621","K08341"
"12544","ko04621","K12795"
"12545","ko04621","K20894"
"12546","ko04621","K10630"
"12547","ko04621","K11974"
"12548","ko04621","K04725"
"12549","ko04621","K12797"
"12550","ko04621","K12792"
"12551","ko04621","K12796"
"12552","ko04621","K16060"
"12553","ko04621","K03173"
"12554","ko04621","K09849"
"12555","ko04621","K03175"
"12556","ko04621","K12794"
"12557","ko04621","K11859"
"12558","ko04621","K12648"
"12559","ko04621","K03174"
"12560","ko04621","K05410"
"12561","ko04621","K07211"
"12562","ko04621","K12650"
"12563","ko04621","K05411"
"12564","ko04621","K09447"
"12565","ko04621","K05414"
"12566","ko04621","K05415"
"12567","ko04621","K12653"
"12568","ko04621","K08645"
"12569","ko04621","K11030"
"12570","ko04621","K20909"
"12571","ko04621","K12798"
"12572","ko04621","K12799"
"12573","ko04621","K01370"
"12574","ko04621","K02161"
"12575","ko04621","K04570"
"12576","ko04621","K01363"
"12577","ko04621","K12800"
"12578","ko04621","K03443"
"12579","ko04621","K05220"
"12580","ko04621","K04977"
"12581","ko04621","K04982"
"12582","ko04621","K04971"
"12583","ko04621","K04612"
"12584","ko04621","K04622"
"12585","ko04621","K05858"
"12586","ko04621","K04958"
"12587","ko04621","K04959"
"12588","ko04621","K04960"
"12589","ko04621","K05862"
"12590","ko04621","K15040"
"12591","ko04621","K15041"
"12592","ko04621","K20858"
"12593","ko04621","K14216"
"12594","ko04621","K01165"
"12595","ko04621","K17820"
"12596","ko04621","K21356"
"12597","ko04621","K06030"
"12598","ko04621","K02861"
"12599","ko04621","K08847"
"12600","ko04621","K17065"
"12601","ko04621","K03462"
"12602","ko04621","K21421"
"12603","ko04621","K08009"
"12604","ko04621","K20910"
"12605","ko04621","K03671"
"12606","ko04621","K20876"
"12607","ko04621","K11864"
"12608","ko04621","K04079"
"12609","ko04621","K12801"
"12610","ko04621","K12802"
"12611","ko04621","K20911"
"12612","ko04621","K12803"
"12613","ko04621","K12804"
"12614","ko04621","K04398"
"12615","ko04621","K02373"
"12616","ko04621","K04741"
"12617","ko04621","K12806"
"12618","ko04621","K20863"
"12619","ko04621","K20864"
"12620","ko04621","K08598"
"12621","ko04621","K20865"
"12622","ko04621","K02406"
"12623","ko04621","K12807"
"12624","ko04621","K12805"
"12625","ko04621","K06068"
"12626","ko04621","K20897"
"12627","ko04621","K20898"
"12628","ko04621","K12966"
"12629","ko04621","K20914"
"12630","ko04621","K20915"
"12631","ko04621","K20916"
"12632","ko04621","K04513"
"12633","ko04621","K20899"
"12634","ko04621","K04395"
"12635","ko04621","K04394"
"12636","ko04621","K20917"
"12637","ko04621","K05130"
"12638","ko04621","K05131"
"12639","ko04621","K11217"
"12640","ko04621","K11219"
"12641","ko04621","K11220"
"12642","ko04621","K11221"
"12643","ko04621","K04693"
"12644","ko04621","K10160"
"12645","ko04621","K05842"
"12646","ko04621","K04729"
"12647","ko04621","K04733"
"12648","ko04621","K12654"
"12649","ko04621","K08727"
"12650","ko04621","K08846"
"12651","ko04621","K07210"
"12652","ko04621","K04467"
"12653","ko04621","K07209"
"12654","ko04621","K02581"
"12655","ko04621","K04734"
"12656","ko04621","K02580"
"12657","ko04621","K04735"
"12658","ko04621","K04519"
"12659","ko04621","K05482"
"12660","ko04621","K05405"
"12661","ko04621","K03156"
"12662","ko04621","K10030"
"12663","ko04621","K05505"
"12664","ko04621","K14624"
"12665","ko04621","K12499"
"12666","ko04621","K13916"
"12667","ko04621","K10165"
"12668","ko04621","K04427"
"12669","ko04621","K04403"
"12670","ko04621","K04404"
"12671","ko04621","K12793"
"12672","ko04621","K04371"
"12673","ko04621","K04440"
"12674","ko04621","K04441"
"12675","ko04621","K04448"
"12676","ko04621","K17890"
"12677","ko04621","K08339"
"12678","ko04621","K08336"
"12679","ko04621","K08341"
"12680","ko04621","K12795"
"12681","ko04621","K20894"
"12682","ko04621","K10630"
"12683","ko04621","K11974"
"12684","ko04621","K04725"
"12685","ko04621","K12797"
"12686","ko04621","K12792"
"12687","ko04621","K12796"
"12688","ko04621","K16060"
"12689","ko04621","K03173"
"12690","ko04621","K09849"
"12691","ko04621","K03175"
"12692","ko04621","K12794"
"12693","ko04621","K11859"
"12694","ko04621","K12648"
"12695","ko04621","K03174"
"12696","ko04621","K05410"
"12697","ko04621","K07211"
"12698","ko04621","K12650"
"12699","ko04621","K05411"
"12700","ko04621","K09447"
"12701","ko04621","K05414"
"12702","ko04621","K05415"
"12703","ko04621","K12653"
"12704","ko04621","K08645"
"12705","ko04621","K11030"
"12706","ko04621","K20909"
"12707","ko04621","K12798"
"12708","ko04621","K12799"
"12709","ko04621","K01370"
"12710","ko04621","K02161"
"12711","ko04621","K04570"
"12712","ko04621","K01363"
"12713","ko04621","K12800"
"12714","ko04621","K03443"
"12715","ko04621","K05220"
"12716","ko04621","K04977"
"12717","ko04621","K04982"
"12718","ko04621","K04971"
"12719","ko04621","K04612"
"12720","ko04621","K04622"
"12721","ko04621","K05858"
"12722","ko04621","K04958"
"12723","ko04621","K04959"
"12724","ko04621","K04960"
"12725","ko04621","K05862"
"12726","ko04621","K15040"
"12727","ko04621","K15041"
"12728","ko04621","K20858"
"12729","ko04621","K14216"
"12730","ko04621","K01165"
"12731","ko04621","K17820"
"12732","ko04621","K21356"
"12733","ko04621","K06030"
"12734","ko04621","K02861"
"12735","ko04621","K08847"
"12736","ko04621","K17065"
"12737","ko04621","K03462"
"12738","ko04621","K21421"
"12739","ko04621","K08009"
"12740","ko04621","K20910"
"12741","ko04621","K03671"
"12742","ko04621","K20876"
"12743","ko04621","K11864"
"12744","ko04621","K04079"
"12745","ko04621","K12801"
"12746","ko04621","K12802"
"12747","ko04621","K20911"
"12748","ko04621","K12803"
"12749","ko04621","K12804"
"12750","ko04621","K04398"
"12751","ko04621","K02373"
"12752","ko04621","K04741"
"12753","ko04621","K12806"
"12754","ko04621","K20863"
"12755","ko04621","K20864"
"12756","ko04621","K08598"
"12757","ko04621","K20865"
"12758","ko04621","K02406"
"12759","ko04621","K12807"
"12760","ko04621","K12805"
"12761","ko04621","K06068"
"12762","ko04621","K20897"
"12763","ko04621","K20898"
"12764","ko04621","K12966"
"12765","ko04621","K20914"
"12766","ko04621","K20915"
"12767","ko04621","K20916"
"12768","ko04621","K04513"
"12769","ko04621","K20899"
"12770","ko04621","K04395"
"12771","ko04621","K04394"
"12772","ko04621","K20917"
"12773","ko04621","K05130"
"12774","ko04621","K05131"
"12775","ko04621","K11217"
"12776","ko04621","K11219"
"12777","ko04621","K11220"
"12778","ko04621","K11221"
"12779","ko04621","K04693"
"12780","ko04621","K10160"
"12781","ko04621","K05842"
"12782","ko04621","K04729"
"12783","ko04621","K04733"
"12784","ko04621","K12654"
"12785","ko04621","K08727"
"12786","ko04621","K08846"
"12787","ko04621","K07210"
"12788","ko04621","K04467"
"12789","ko04621","K07209"
"12790","ko04621","K02581"
"12791","ko04621","K04734"
"12792","ko04621","K02580"
"12793","ko04621","K04735"
"12794","ko04621","K04519"
"12795","ko04621","K05482"
"12796","ko04621","K05405"
"12797","ko04621","K03156"
"12798","ko04621","K10030"
"12799","ko04621","K05505"
"12800","ko04621","K14624"
"12801","ko04621","K12499"
"12802","ko04621","K13916"
"12803","ko04621","K10165"
"12804","ko04621","K04427"
"12805","ko04621","K04403"
"12806","ko04621","K04404"
"12807","ko04621","K12793"
"12808","ko04621","K04371"
"12809","ko04621","K04440"
"12810","ko04621","K04441"
"12811","ko04621","K04448"
"12812","ko04621","K17890"
"12813","ko04621","K08339"
"12814","ko04621","K08336"
"12815","ko04621","K08341"
"12816","ko04621","K12795"
"12817","ko04621","K20894"
"12818","ko04621","K10630"
"12819","ko04621","K11974"
"12820","ko04621","K04725"
"12821","ko04621","K12797"
"12822","ko04621","K12792"
"12823","ko04621","K12796"
"12824","ko04621","K16060"
"12825","ko04621","K03173"
"12826","ko04621","K09849"
"12827","ko04621","K03175"
"12828","ko04621","K12794"
"12829","ko04621","K11859"
"12830","ko04621","K12648"
"12831","ko04621","K03174"
"12832","ko04621","K05410"
"12833","ko04621","K07211"
"12834","ko04621","K12650"
"12835","ko04621","K05411"
"12836","ko04621","K09447"
"12837","ko04621","K05414"
"12838","ko04621","K05415"
"12839","ko04621","K12653"
"12840","ko04621","K08645"
"12841","ko04621","K11030"
"12842","ko04621","K20909"
"12843","ko04621","K12798"
"12844","ko04621","K12799"
"12845","ko04621","K01370"
"12846","ko04621","K02161"
"12847","ko04621","K04570"
"12848","ko04621","K01363"
"12849","ko04621","K12800"
"12850","ko04621","K03443"
"12851","ko04621","K05220"
"12852","ko04621","K04977"
"12853","ko04621","K04982"
"12854","ko04621","K04971"
"12855","ko04621","K04612"
"12856","ko04621","K04622"
"12857","ko04621","K05858"
"12858","ko04621","K04958"
"12859","ko04621","K04959"
"12860","ko04621","K04960"
"12861","ko04621","K05862"
"12862","ko04621","K15040"
"12863","ko04621","K15041"
"12864","ko04621","K20858"
"12865","ko04621","K14216"
"12866","ko04621","K01165"
"12867","ko04621","K17820"
"12868","ko04621","K21356"
"12869","ko04621","K06030"
"12870","ko04621","K02861"
"12871","ko04621","K08847"
"12872","ko04621","K17065"
"12873","ko04621","K03462"
"12874","ko04621","K21421"
"12875","ko04621","K08009"
"12876","ko04621","K20910"
"12877","ko04621","K03671"
"12878","ko04621","K20876"
"12879","ko04621","K11864"
"12880","ko04621","K04079"
"12881","ko04621","K12801"
"12882","ko04621","K12802"
"12883","ko04621","K20911"
"12884","ko04621","K12803"
"12885","ko04621","K12804"
"12886","ko04621","K04398"
"12887","ko04621","K02373"
"12888","ko04621","K04741"
"12889","ko04621","K12806"
"12890","ko04621","K20863"
"12891","ko04621","K20864"
"12892","ko04621","K08598"
"12893","ko04621","K20865"
"12894","ko04621","K02406"
"12895","ko04621","K12807"
"12896","ko04621","K12805"
"12897","ko04621","K06068"
"12898","ko04621","K20897"
"12899","ko04621","K20898"
"12900","ko04621","K12966"
"12901","ko04621","K20914"
"12902","ko04621","K20915"
"12903","ko04621","K20916"
"12904","ko04621","K04513"
"12905","ko04621","K20899"
"12906","ko04621","K04395"
"12907","ko04621","K04394"
"12908","ko04621","K20917"
"12909","ko04621","K05130"
"12910","ko04621","K05131"
"12911","ko04621","K11217"
"12912","ko04621","K11219"
"12913","ko04621","K11220"
"12914","ko04621","K11221"
"12915","ko04621","K04693"
"12916","ko04621","K10160"
"12917","ko04621","K05842"
"12918","ko04621","K04729"
"12919","ko04621","K04733"
"12920","ko04621","K12654"
"12921","ko04621","K08727"
"12922","ko04621","K08846"
"12923","ko04621","K07210"
"12924","ko04621","K04467"
"12925","ko04621","K07209"
"12926","ko04621","K02581"
"12927","ko04621","K04734"
"12928","ko04621","K02580"
"12929","ko04621","K04735"
"12930","ko04621","K04519"
"12931","ko04621","K05482"
"12932","ko04621","K05405"
"12933","ko04621","K03156"
"12934","ko04621","K10030"
"12935","ko04621","K05505"
"12936","ko04621","K14624"
"12937","ko04621","K12499"
"12938","ko04621","K13916"
"12939","ko04621","K10165"
"12940","ko04621","K04427"
"12941","ko04621","K04403"
"12942","ko04621","K04404"
"12943","ko04621","K12793"
"12944","ko04621","K04371"
"12945","ko04621","K04440"
"12946","ko04621","K04441"
"12947","ko04621","K04448"
"12948","ko04621","K17890"
"12949","ko04621","K08339"
"12950","ko04621","K08336"
"12951","ko04621","K08341"
"12952","ko04621","K12795"
"12953","ko04621","K20894"
"12954","ko04621","K10630"
"12955","ko04621","K11974"
"12956","ko04621","K04725"
"12957","ko04621","K12797"
"12958","ko04621","K12792"
"12959","ko04621","K12796"
"12960","ko04621","K16060"
"12961","ko04621","K03173"
"12962","ko04621","K09849"
"12963","ko04621","K03175"
"12964","ko04621","K12794"
"12965","ko04621","K11859"
"12966","ko04621","K12648"
"12967","ko04621","K03174"
"12968","ko04621","K05410"
"12969","ko04621","K07211"
"12970","ko04621","K12650"
"12971","ko04621","K05411"
"12972","ko04621","K09447"
"12973","ko04621","K05414"
"12974","ko04621","K05415"
"12975","ko04621","K12653"
"12976","ko04621","K08645"
"12977","ko04621","K11030"
"12978","ko04621","K20909"
"12979","ko04621","K12798"
"12980","ko04621","K12799"
"12981","ko04621","K01370"
"12982","ko04621","K02161"
"12983","ko04621","K04570"
"12984","ko04621","K01363"
"12985","ko04621","K12800"
"12986","ko04621","K03443"
"12987","ko04621","K05220"
"12988","ko04621","K04977"
"12989","ko04621","K04982"
"12990","ko04621","K04971"
"12991","ko04621","K04612"
"12992","ko04621","K04622"
"12993","ko04621","K05858"
"12994","ko04621","K04958"
"12995","ko04621","K04959"
"12996","ko04621","K04960"
"12997","ko04621","K05862"
"12998","ko04621","K15040"
"12999","ko04621","K15041"
"13000","ko04621","K20858"
"13001","ko04621","K14216"
"13002","ko04621","K01165"
"13003","ko04621","K17820"
"13004","ko04621","K21356"
"13005","ko04621","K06030"
"13006","ko04621","K02861"
"13007","ko04621","K08847"
"13008","ko04621","K17065"
"13009","ko04621","K03462"
"13010","ko04621","K21421"
"13011","ko04621","K08009"
"13012","ko04621","K20910"
"13013","ko04621","K03671"
"13014","ko04621","K20876"
"13015","ko04621","K11864"
"13016","ko04621","K04079"
"13017","ko04621","K12801"
"13018","ko04621","K12802"
"13019","ko04621","K20911"
"13020","ko04621","K12803"
"13021","ko04621","K12804"
"13022","ko04621","K04398"
"13023","ko04621","K02373"
"13024","ko04621","K04741"
"13025","ko04621","K12806"
"13026","ko04621","K20863"
"13027","ko04621","K20864"
"13028","ko04621","K08598"
"13029","ko04621","K20865"
"13030","ko04621","K02406"
"13031","ko04621","K12807"
"13032","ko04621","K12805"
"13033","ko04621","K06068"
"13034","ko04621","K20897"
"13035","ko04621","K20898"
"13036","ko04621","K12966"
"13037","ko04621","K20914"
"13038","ko04621","K20915"
"13039","ko04621","K20916"
"13040","ko04621","K04513"
"13041","ko04621","K20899"
"13042","ko04621","K04395"
"13043","ko04621","K04394"
"13044","ko04621","K20917"
"13045","ko04621","K05130"
"13046","ko04621","K05131"
"13047","ko04621","K11217"
"13048","ko04621","K11219"
"13049","ko04621","K11220"
"13050","ko04621","K11221"
"13051","ko04621","K04693"
"13052","ko04621","K10160"
"13053","ko04621","K05842"
"13054","ko04621","K04729"
"13055","ko04621","K04733"
"13056","ko04621","K12654"
"13057","ko04621","K08727"
"13058","ko04621","K08846"
"13059","ko04621","K07210"
"13060","ko04621","K04467"
"13061","ko04621","K07209"
"13062","ko04621","K02581"
"13063","ko04621","K04734"
"13064","ko04621","K02580"
"13065","ko04621","K04735"
"13066","ko04621","K04519"
"13067","ko04621","K05482"
"13068","ko04621","K05405"
"13069","ko04621","K03156"
"13070","ko04621","K10030"
"13071","ko04621","K05505"
"13072","ko04621","K14624"
"13073","ko04621","K12499"
"13074","ko04621","K13916"
"13075","ko04621","K10165"
"13076","ko04621","K04427"
"13077","ko04621","K04403"
"13078","ko04621","K04404"
"13079","ko04621","K12793"
"13080","ko04621","K04371"
"13081","ko04621","K04440"
"13082","ko04621","K04441"
"13083","ko04621","K04448"
"13084","ko04621","K17890"
"13085","ko04621","K08339"
"13086","ko04621","K08336"
